SeniorCitizen,Partner_Num,Dependents_Num,PhoneService_Num,PaperlessBilling_Num,Gender_Num,Churn_Num,MultipleLines_Encoded,InternetService_Encoded,OnlineSecurity_Encoded,OnlineBackup_Encoded,DeviceProtection_Encoded,TechSupport_Encoded,StreamingTV_Encoded,StreamingMovies_Encoded,Contract_Encoded,PaymentMethod_Encoded,TenureGroup,ChargeGroup,HasMultipleLines,HasInternet,HasFiberOptic,HasDSL,HasOnlineSecurity,HasTechSupport,TotalServices,HasPartnerOrDependents,tenure_Scaled,MonthlyCharges_Scaled,ServiceCount_Scaled,AvgMonthlySpend_Scaled,TotalCharges_Scaled
0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,2,2,3,1,0,1,0,1,0,0,4,0,1.407401714289586,-0.4756358330332367,-0.6767659918934866,-0.36602564579661984,0.4293768014762741
0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,3,0,-1.2826368140734004,-0.9778141402970726,-0.6767659918934866,-1.3556298642268532,-0.9931446740313669
0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,-1.2418786545527492,-0.6818282505852752,-0.9254613770648553,-1.0491517944382023,-0.9729404709152921
0,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,3,2,0,1,0,0,0,1,1,13,0,0.4292058857939546,-1.3020683453184236,1.8101878598202,-1.051732035615084,-0.4846207626327861
0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,2,1,2,0,1,1,0,0,0,4,0,-0.38595730461907163,0.33749394263569,-0.6767659918934866,0.49074358292819303,-0.2242159351345583
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,1,3,0,0,0,0,0,1,1,13,1,1.2851272357276322,-1.4849809737920063,1.8101878598202,-1.292335708434485,-0.445116693002994
0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,2,1,3,0,0,0,0,0,1,1,13,1,0.9998201190830729,-1.5049350787163973,1.8101878598202,-1.2751684309756184,-0.49240688020917733
1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,3,1,-1.2826368140734004,0.18617531362572623,-0.9254613770648553,-0.782518602823321,-0.9777047808203928
1,1,1,1,1,0,0,2,0,1,0,1,1,1,1,2,3,3,2,1,1,0,1,0,0,7,1,1.6111925118928425,0.7714957247411905,0.06932016362061937,0.9465614374765057,1.82582691444767
0,0,0,1,0,0,1,2,0,1,1,0,1,0,1,0,0,0,2,1,1,0,1,0,0,6,0,-0.9973296974288413,0.2094551027041823,-0.1793752215507493,0.11490085650141604,-0.760134628487467
0,1,0,1,1,0,0,2,1,0,0,0,0,1,1,2,2,3,3,1,1,1,0,0,0,4,1,1.1628527571656782,1.2038346647696587,-0.6767659918934866,1.2179830380187042,1.6253729865886246
0,0,0,1,1,1,0,2,1,1,0,0,0,0,0,1,3,3,2,1,1,1,0,0,0,3,0,1.2851272357276322,0.6467825689637479,-0.9254613770648553,0.72869392046045,1.3244274109164391
1,1,0,1,0,1,0,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,0,1,1,13,1,1.5704343523721913,-1.3602678180145635,1.8101878598202,-1.1373017646445553,-0.23405335280897885
0,1,1,1,1,0,0,2,1,1,0,0,1,1,0,2,3,3,2,1,1,1,0,0,0,5,1,1.3258853952482834,1.1373209816883558,-0.42807060672211794,1.2478582932581015,1.8218787131837213
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,0,-1.201120495032098,-1.5049350787163973,1.8101878598202,-1.4338186148897638,-0.981719153055246
0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,-1.2826368140734004,-0.6385943565824285,-0.9254613770648553,-1.1886088680463953,-0.9886450480098828
0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,3,2,1,0,1,0,1,0,0,4,1,-0.10065018797451245,-0.011702893541149671,-0.6767659918934866,0.10274021611607964,-0.15740531151164347
0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,5,1,-0.7120225807842822,0.1545813141621073,-0.42807060672211794,0.2568596062506564,-0.5361458919768366
0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,6,1,-0.9973296974288413,0.12298731469848838,-0.1793752215507493,0.11744801766320968,-0.7598258306232477
0,0,0,1,0,1,1,2,1,0,1,0,0,1,1,0,1,0,2,1,1,1,0,0,0,5,0,-1.0380878569494927,1.0026307734487179,-0.42807060672211794,0.7472790999373929,-0.719615937303811
0,1,1,1,1,0,0,2,1,1,0,1,0,1,1,1,3,3,3,1,1,1,0,0,0,6,1,1.5296761928515399,1.439958239708284,-0.1793752215507493,1.7219084210278524,2.4896982085389516
0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,2,0,3,2,0,1,0,1,0,0,7,1,1.2036109166863296,0.7066448837369202,0.06932016362061937,0.7749274946910444,1.2918712932315852
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,1,-1.0788460164701439,-1.5016093945623321,1.8101878598202,-1.4051045710786274,-0.9587137121708946
0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,2,1,2,0,1,1,0,0,0,4,1,-0.7527807403049335,0.5337093077255334,-0.6767659918934866,0.5807766329934427,-0.5002371117661714
0,0,0,1,1,0,0,2,1,0,1,0,0,1,0,0,2,1,2,1,1,1,0,0,0,4,0,-0.42671546413972294,0.6417940427326504,-0.6767659918934866,0.6581264816650237,-0.20504841056264905
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,1,1,13,1,-0.42671546413972294,-1.4866438158690392,1.8101878598202,-1.3382229445481995,-0.8235484756039676
0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,2,1,1,1,0,1,0,1,0,0,6,1,-0.6712644212636308,-0.02001710392631252,-0.1793752215507493,0.03654889488171013,-0.5570559187825558
0,0,0,1,0,1,0,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1,13,0,-0.9158133783875386,-1.3020683453184236,1.8101878598202,-1.1870458373334767,-0.8977923049584514
0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,3,1,-0.7935388998255847,-0.29438604663668655,-0.9254613770648553,-0.14765167896651052,-0.6715096414564762
0,1,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,4,1,-0.5082317831810256,0.5835945700365105,-0.6767659918934866,0.5471385107935133,-0.3063341100266388
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,-1.2418786545527492,0.16123268247023767,-0.9254613770648553,-0.46021174581495383,-0.9491409783800908
0,0,0,1,1,1,0,2,0,0,0,1,1,0,1,2,2,3,2,1,1,0,1,0,0,5,0,0.8367874810004677,0.3009114169409736,-0.42807060672211794,0.4644380792632423,0.7373585570546034
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,1,-0.8750552188668873,-1.4716782371757458,1.8101878598202,-1.2977729178375443,-0.9056004795251439
0,1,0,1,0,1,0,1,2,2,2,2,2,2,2,2,1,3,0,0,0,0,0,1,1,13,1,1.4889180333308887,-1.494958026254202,1.8101878598202,-1.2982251689009647,-0.407311011626409
0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,0,3,0,-1.1603623355114465,0.20114089231901944,-0.9254613770648553,-0.14800256341226756,-0.8883519131094558
0,1,0,1,1,1,0,2,0,1,0,1,1,1,1,2,2,3,2,1,1,0,1,0,0,7,1,1.6111925118928425,0.804752566281842,0.06932016362061937,0.8697577991576916,1.7503037796557057
1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,1,0,0,3,1,1.0405782786037243,-0.6502342511216566,-0.6767659918934866,-0.4645042982813176,0.16076677358592859
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,1,13,1,-0.6712644212636308,-1.4783296054838762,1.8101878598202,-1.3169568942346652,-0.8670007464977089
0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2,2,2,0,1,1,0,0,0,6,1,0.4292058857939546,0.6451197268867154,-0.1793752215507493,0.698155277531376,0.5525209783289428
0,1,0,1,1,0,1,2,1,0,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,7,1,-1.2418786545527492,1.3152450839308412,0.06932016362061937,0.7143934299378095,-0.9016743352514963
0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,0,1,0,1,0,0,6,1,-0.7527807403049335,0.5686289913432172,-0.1793752215507493,0.6439826178225182,-0.48746611438166565
0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,2,3,2,0,1,1,0,0,0,6,1,0.8367874810004677,0.99764224721762,-0.1793752215507493,1.0963463108181737,1.1970041779453005
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,1,1,13,0,-0.019133868933209827,-1.4733410792527786,1.8101878598202,-1.2865339827113191,-0.7200350201195375
0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,0,0,2,0,1,0,0,0,1,1,13,1,0.06238245010809279,-1.335325186859075,1.8101878598202,-1.206082913445107,-0.6646058034921406
1,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,1,1,2,1,1,1,0,0,0,3,0,-0.7120225807842822,0.3192026797883318,-0.9254613770648553,0.4089387731159507,-0.5033692043889688
1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,2,0,1,1,0,0,0,4,0,-1.0380878569494927,0.38571636286963457,-0.6767659918934866,0.12545338131456069,-0.7866250738394384
0,1,1,1,1,0,0,2,1,0,0,1,0,1,1,0,2,1,3,1,1,1,0,0,0,5,1,-0.7120225807842822,1.3468390833944597,-0.42807060672211794,1.2554036379496318,-0.32093583760615996
0,1,0,1,1,1,0,1,2,2,2,2,2,2,2,1,3,3,0,0,0,0,0,1,1,13,1,1.1628527571656782,-1.4733410792527786,1.8101878598202,-1.2747868425145854,-0.4564760430082106
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,-1.2826368140734004,-1.1607267687706553,-1.174156762236224,-1.445690205304551,-0.9955709429645199
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,-1.2826368140734004,-0.6502342511216566,-0.9254613770648553,-1.1943399806604307,-0.9887994469419925
0,0,0,1,0,1,1,2,1,0,1,0,0,0,1,0,2,0,2,1,1,1,0,0,0,4,0,-0.9973296974288413,0.6534339372718783,-0.6767659918934866,0.4751422208122079,-0.716461787690712
0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,3,2,2,0,1,0,1,0,0,7,1,0.021624290587441482,0.3291797322505271,0.06932016362061937,0.42693880117893973,0.07346520597302125
0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,3,0,-0.7935388998255847,0.4788355191834584,-0.9254613770648553,0.6642949285158003,-0.5183900147842164
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,-1.2826368140734004,-1.3319995027050102,-0.9254613770648553,-1.5300194337682138,-0.9978428129655631
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,2,0,-0.5082317831810256,-0.43406478110742247,-1.174156762236224,-0.33942952215317523,-0.55712208975346
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,-1.201120495032098,-1.1457611900773623,-0.6767659918934866,-1.2635226972155713,-0.9725434450898671
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,1,1,13,0,-0.7935388998255847,-1.5032722366393647,1.8101878598202,-1.363466283515432,-0.9007920556394406
0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,2,1,1,1,0,1,0,0,2,1,0.30693140723200063,-0.2744319417122956,-1.174156762236224,-0.035776595151366976,0.04073263236575617
0,1,1,1,1,1,0,2,0,1,1,0,1,0,1,1,3,2,2,1,1,0,1,0,0,6,1,0.4292058857939546,0.23439773385967083,-0.1793752215507493,0.4258157833137755,0.39110792330335986
0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,4,1,-1.0788460164701439,0.8696034072861123,-0.6767659918934866,0.5481521769701455,-0.7745378431542758
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,1,1,13,1,1.4889180333308887,-1.4999465524852995,1.8101878598202,-1.2926344100652323,-0.40203939094437635
0,1,1,1,0,0,0,2,1,1,0,1,0,1,1,2,3,3,3,1,1,1,0,0,0,6,1,1.6111925118928425,1.4915063440962935,-0.1793752215507493,1.7108518488190714,2.5773747449869826
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,1,1,13,1,1.0813364381243755,-1.514912131178593,1.8101878598202,-1.2851098880617708,-0.48263563350566085
0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,2,0,1,1,0,0,0,5,1,-0.5082317831810256,1.0541788778367274,-0.42807060672211794,1.0294876622278328,-0.169889568022231
0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,1,13,1,-0.3451991450984203,-1.355279291783466,1.8101878598202,-1.166634144823437,-0.7496575580943061
0,0,0,1,1,1,0,2,1,0,0,1,1,1,1,0,0,3,3,1,1,1,0,0,0,6,0,1.0813364381243755,1.546380132638368,-0.1793752215507493,1.6225018691379298,1.8673381701948888
0,1,1,1,1,1,0,2,1,0,0,1,1,1,1,2,2,3,3,1,1,1,0,0,0,6,1,1.6111925118928425,1.5763112900249545,-0.1793752215507493,1.6715303599251223,2.5387088409886425
0,0,1,1,0,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,1,-1.2826368140734004,-1.4666897109446482,1.8101878598202,-1.5963365940163368,-0.9996294291799759
0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,3,2,3,0,1,1,0,0,0,7,1,-0.2229246665364664,1.2321029800792127,0.06932016362061937,1.1998030734823455,0.1739789107764622
0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,3,1,2,0,1,1,0,0,0,3,0,-0.7527807403049335,0.5054409924159794,-0.9254613770648553,0.49235375266261244,-0.5181032739102984
0,1,1,1,0,1,0,2,1,1,1,1,0,1,1,2,0,3,3,1,1,1,0,0,0,7,1,1.5704343523721913,1.35349045170259,0.06932016362061937,1.432283512376853,2.258077753384039
0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,3,1,2,0,1,1,0,0,0,4,1,-0.7935388998255847,0.4472415197198395,-0.6767659918934866,0.48253678561353686,-0.5526665777125789
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3,2,1,0,1,1,0,0,0,3,0,0.4699640453146059,0.13296436716068372,-0.9254613770648553,0.21729673520551396,0.29652754889099314
0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,2,2,2,0,1,1,0,0,0,3,0,0.021624290587441482,0.5021153082619144,-0.9254613770648553,0.6499705870242976,0.17561112805876508
0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,2,3,3,1,0,1,0,1,0,0,5,1,1.6111925118928425,-0.3126773094840447,-0.1793752215507493,-0.06123957479743947,0.8348283971964523
0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,4,0,-1.2826368140734004,0.500452466184882,-0.6767659918934866,-0.6277785622443672,-0.9735360096534297
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,3,0,1,1,0,0,0,8,0,-0.5489899427016769,1.3884101353202738,0.318015548791988,1.2314762427860342,-0.1554201823845182
0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,3,3,3,0,1,1,0,0,0,6,1,1.2851272357276322,1.2503942429265709,-0.1793752215507493,1.4164526258484869,1.9266053031347279
0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,3,0,-1.2418786545527492,-0.6269544620432005,-0.9254613770648553,-1.013673478256079,-0.9715067665457017
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,-1.2826368140734004,-1.3170339240117168,-0.9254613770648553,-1.5226508604073112,-0.9976443000528507
0,0,1,1,0,1,0,1,2,2,2,2,2,2,2,2,1,3,0,0,0,0,0,1,1,13,1,1.1628527571656782,-1.4999465524852995,1.8101878598202,-1.3422924823370475,-0.5128537102185672
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,1,0,2,0,0,0,0,0,1,1,13,1,-0.14140834749516376,-1.4916323421001367,1.8101878598202,-1.346569248094188,-0.770545527909724
1,1,0,1,0,1,0,2,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,4,1,-0.38595730461907163,0.7299246728153763,-0.6767659918934866,0.7600376482567336,-0.13715699441496615
0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2,3,1,0,1,0,1,0,0,5,1,0.9998201190830729,-0.2029297323998952,-0.1793752215507493,0.004817695601393353,0.5076129460753096
0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,2,3,3,1,0,1,0,1,0,0,4,1,1.6111925118928425,-0.651897093198689,-0.42807060672211794,-0.5275345611793032,0.3763076828111263
0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,2,2,3,1,0,1,0,1,0,0,5,1,1.3666435547689346,-0.2744319417122956,-0.1793752215507493,-0.08397051629596687,0.6627838728455987
0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,2,2,3,2,1,1,0,1,0,0,6,1,1.3258853952482834,0.6434568848096829,-0.1793752215507493,0.7059084060676791,1.3400658170401256
0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,2,0,2,0,1,1,0,0,0,4,0,-0.9973296974288413,0.5037781503389469,-0.6767659918934866,0.3366858176604341,-0.733247157310071
0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,-1.1603623355114465,0.1761982611635309,-0.9254613770648553,-0.1784593333039981,-0.8904032132074853
0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,0,1,1,13,1,1.5704343523721913,-1.3336623447820426,1.8101878598202,-1.1005953529022814,-0.19845337046253297
0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,1,13,1,-1.2826368140734004,-1.4849809737920063,1.8101878598202,-1.6053426281241066,-0.9998720560732912
0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,4,1,-1.1603623355114465,-0.4922642538035624,-0.6767659918934866,-0.7613953591887338,-0.9296646559439621
0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1,1,13,0,-0.834297059346236,-1.51324928910156,1.8101878598202,-1.383529676183091,-0.9120190637028489
0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,5,0,-0.3451991450984203,-0.473972990956204,-0.1793752215507493,-0.247887668971169,-0.4402641551366879
0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,0,1,0,1,0,0,8,1,-0.059892028453861136,0.5420235181106963,0.318015548791988,0.6692438612195013,0.11424858104029402
0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,4,1,-1.2826368140734004,-0.32099151986920754,-0.6767659918934866,-1.0322313667205743,-0.9844321628623172
0,0,0,1,1,1,0,2,1,0,1,0,1,0,1,0,3,2,2,1,1,1,0,0,0,5,0,-0.10065018797451245,0.833020881591396,-0.42807060672211794,0.9406975479967832,0.19250678262963106
0,1,1,1,1,0,0,2,0,1,0,0,1,1,1,2,3,2,2,1,1,0,1,0,0,6,1,0.5922385238765598,0.6800394105043992,-0.1793752215507493,0.8661655729130661,0.8030883881527501
0,0,0,1,1,1,0,2,1,1,0,0,1,1,1,2,3,3,3,1,1,1,0,0,0,6,0,0.877545640521119,1.434969713477186,-0.1793752215507493,1.4940133015326158,1.5324689434391634
0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,3,3,2,0,1,1,0,0,0,5,0,0.7145130024385138,0.9527455111377408,-0.42807060672211794,1.1124569267938875,1.085528148962068
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,2,0,1,1,0,0,0,5,0,-1.2826368140734004,0.6567596214259431,-0.42807060672211794,-0.5508179071416074,-0.971462652565099
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,1,1,13,0,1.6111925118928425,-1.483318131714974,1.8101878598202,-1.2331679882334057,-0.317561118090047
0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,0,0,2,0,1,0,0,0,1,1,13,0,-0.14140834749516376,-1.320359608165782,1.8101878598202,-1.169778069457422,-0.6991029363235169
0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,2,0,-1.2418786545527492,-0.3475969931017288,-1.174156762236224,-0.6905478908742781,-0.958449028287278
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,3,0,-0.9158133783875386,-1.1723666633098833,-0.6767659918934866,-1.0457776328992032,-0.8768602211624309
0,1,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,3,1,-0.5897481022223282,0.27596878578548506,-0.9254613770648553,0.31488173508372813,-0.4326765504730092
1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,4,0,-0.8750552188668873,1.0026307734487179,-0.6767659918934866,1.1213024255343171,-0.5145741554620757
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,1,13,0,-0.6712644212636308,-1.4999465524852995,1.8101878598202,-1.388330918553996,-0.88334497631104
0,0,0,1,0,0,0,2,0,0,0,1,1,1,1,2,2,3,2,1,1,0,1,0,0,6,0,1.6111925118928425,0.7232733045072459,-0.1793752215507493,0.9128476908663489,1.792675258024679
0,0,0,1,0,1,0,2,1,0,0,1,1,1,1,2,2,3,3,1,1,1,0,0,0,6,0,1.6111925118928425,1.4748779233259677,-0.1793752215507493,1.59824838376053,2.4666486536739973
0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,0,1,0,1,0,0,7,1,0.34768956675265195,0.32751689017349467,0.06932016362061937,0.5494387532712554,0.39741622252955794
1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,3,2,0,1,1,0,0,0,5,1,1.3258853952482834,0.9826766685243272,-0.42807060672211794,1.103687317499836,1.693705542542335
1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,3,0,-0.7935388998255847,-0.3342942564854683,-0.9254613770648553,-0.22543106444270417,-0.6861775400069016
1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,4,0,-1.1603623355114465,0.34913383717491775,-0.6767659918934866,-0.14538262621728026,-0.8881754571870446
0,0,0,1,0,1,0,2,0,0,1,1,0,0,1,1,1,2,1,1,1,0,1,0,0,5,0,0.34768956675265195,0.004925527229176026,-0.42807060672211794,0.038044167160362165,0.10809468074620589
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,2,0,-0.7120225807842822,0.31753983771129934,-1.174156762236224,0.2627954014580498,-0.5348665865393559
0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4,0,-1.2826368140734004,-0.5421495161145395,-0.6767659918934866,-1.1411225063872454,-0.9873657425724021
0,0,0,1,1,1,0,2,1,1,0,1,0,0,1,1,0,2,2,1,1,1,0,0,0,5,0,0.38844772627330326,1.1356581396113234,-0.42807060672211794,1.3376312997861375,0.8874343190652709
0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,3,2,0,1,1,0,0,0,5,1,0.7552711619591651,0.9527455111377408,-0.42807060672211794,0.9732486830050716,1.0290843107808072
0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,1,-1.2418786545527492,0.18451247154869374,-0.9254613770648553,-0.3297607063145305,-0.9438693576980581
1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,1,-1.2826368140734004,-0.8198441429789785,-0.9254613770648553,-1.2778504787506595,-0.9910492599527346
0,0,1,1,0,1,0,2,0,0,0,1,1,1,1,1,3,2,2,1,1,0,1,0,0,6,1,-0.019133868933209827,0.6268284640393572,-0.1793752215507493,0.6771784129635541,0.15287037105803059
0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-0.9158133783875386,-1.4966208683312343,1.8101878598202,-1.3613609768408883,-0.9236210406013807
0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2,0,3,1,0,1,0,1,0,0,5,1,1.407401714289586,-0.17632425916737418,-0.1793752215507493,0.040353583087666144,0.8016105698025566
0,1,1,1,0,0,0,2,1,1,0,1,1,1,1,2,3,3,3,1,1,1,0,0,0,7,1,1.1628527571656782,1.6710932884158107,0.06932016362061937,1.7656872471885865,2.082790851458881
0,0,0,1,0,1,0,2,1,1,0,1,1,1,1,1,3,3,3,1,1,1,0,0,0,7,0,0.7145130024385138,1.6461506572603222,0.06932016362061937,1.7825957642176704,1.5459016505327112
0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,3,1,-1.2418786545527492,-0.6735140402001124,-0.9254613770648553,-1.056793277923583,-0.9732492687795116
1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,1,0,1,0,1,0,0,5,1,-0.14140834749516376,-0.6602113035838518,-0.1793752215507493,-0.5948656012323358,-0.46677665747896036
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,4,0,-1.201120495032098,-0.7882501435153598,-0.42807060672211794,-0.8537481453120459,-0.9504643977981743
1,0,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,1,3,1,1,1,0,0,0,5,0,-0.7935388998255847,1.3983871877824696,-0.42807060672211794,1.2553012966529526,-0.40693604279128537
1,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,3,2,1,1,1,0,0,0,3,1,0.9998201190830729,0.831358039514363,-0.9254613770648553,0.8449479870716554,1.1639848634641177
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,2,2,1,0,1,0,1,0,0,4,0,-0.059892028453861136,-0.49891562211169255,-0.42807060672211794,-0.3804196481707358,-0.3382064610121495
0,1,0,1,0,0,0,2,1,1,0,1,1,1,1,1,1,2,3,1,1,1,0,0,0,7,1,0.5107222048352572,1.6112309736426382,0.06932016362061937,1.6465476242359476,1.2111427087284925
0,1,1,1,0,0,0,2,0,1,0,1,1,1,1,2,1,3,2,1,1,0,1,0,0,7,1,1.1628527571656782,0.773158566818223,0.06932016362061937,0.9831922954437087,1.4292863428092542
0,0,0,1,0,1,0,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,0,1,1,13,0,0.7145130024385138,-1.328673818550945,1.8101878598202,-1.1685901077391065,-0.4815107270002899
